pk,uid,name,locName_en,accountType,active,orderBlock,sfdcServiceLayer,addresses
8805178933253,0002023473,CROSSTOWN MECHANICAL INC,CROSSTOWN MECHANICAL INC,,true,true,,8832436928535
8805178867717,0002023474,HOLADAY PARKS FABRICATORS INC,HOLADAY PARKS FABRICATORS INC,,true,true,,8832436273175
8805177556997,0002023475,BILZERIAN ENTRETAINMENT,BILZERIAN ENTRETAINMENT,,true,false,,8832331481111
8805177819141,0002023476,JECOBRA AVIATION LLC,JECOBRA AVIATION LLC,,true,false,,8832331546647
8805178081285,0002023477,SADA TRANSPORTES E ARMAZENAGEN,SADA TRANSPORTES E ARMAZENAGEN,,true,false,,8832331710487
8805178015749,0002023478,MTU FEDEX 203992523,MTU FEDEX 203992523,,true,false,,8832331284503
8805177851909,0002023479,KOMMUNALFORBUNDET SVENSKT,KOMMUNALFORBUNDET SVENSKT,,true,false,,8832331612183
8805177917445,0002023480,MOHAMMED FEDEX 147322429,MOHAMMED FEDEX 147322429,,true,false,,8832331415575
8805178376197,0002023481,N824FM LLC,N824FM LLC,Product/Service Provider,true,false,Standard,8832436338711
8805178769413,0002023482,N824FM,N824FM,,true,false,,8832436764695
8805179228165,0002023483,FERNANDO ROSA DASI,FERNANDO ROSA DASI,Owner/Operator,true,false,Standard,8832441581591
8805205377029,0002023484,MERCHANT BUSINESS RESOURCES LTD,MERCHANT BUSINESS RESOURCES LTD,Owner/Operator,true,false,Standard,8832621150231
8805178048517,0002023485,WING COMMANDER,WING COMMANDER,,true,false,,8832331677719
8805177753605,0002023486,SAVANT CONSULTANTS LLC,SAVANT CONSULTANTS LLC,,true,false,,8832331579415
8805177950213,0002023487,B&B MARKETING ENTERPRISES,B&B MARKETING ENTERPRISES,,true,false,,8832331644951
8805268750341,0002023488,TEXEL AIR,TEXEL AIR,,true,false,,8833055981591
8805268520965,0002023489,TURKISH GENDARME COMMAND,TURKISH GENDARME COMMAND,,true,false,,8833055653911
8805178146821,0002023490,HELLAS CONSTRUCTION INC,HELLAS CONSTRUCTION INC,Owner/Operator,true,false,Standard,8832332398615
8805179326469,0002023491,OKLAHOMA STEEL & WIRE CO LLC,OKLAHOMA STEEL & WIRE CO LLC,Owner/Operator,true,false,Standard,8832441614359
8805203705861,0002023492,PRESIDIO AIR VENTURES LLC,PRESIDIO AIR VENTURES LLC,Product/Service Provider,true,false,Standard,8832603291671
8805204295685,0002023493,INTEGRATIVE AEROSPACE CORP,INTEGRATIVE AEROSPACE CORP,Product/Service Provider,true,false,Refer to Network,8832607223831
8805204918277,0002023494,TSHEPO MAKGOBA,TSHEPO MAKGOBA,Product/Service Provider,true,false,Refer to Network,8832616431639
8805178408965,0002023495,LEARJET FEDEX 365118264,LEARJET FEDEX 365118264,,true,false,,8832436568087
8805179097093,0002023496,SKY VALET,SKY VALET,,true,false,,8832437157911
8805178966021,0002023497,LAKE BREEZE AVIATION,LAKE BREEZE AVIATION,,true,false,,8832436994071
8805178441733,0002023498,ULTRAAIR LLC,ULTRAAIR LLC,,true,false,,8832436731927
8805178802181,0002023499,ULTRAAIR LLC,ULTRAAIR LLC,,true,false,,8832437092375
8805179031557,0002023500,PROVEEDORA AEREA MEXICANA SA DE,PROVEEDORA AEREA MEXICANA SA DE,Product/Service Provider,true,false,Refer to Network,8832437059607
8805178671109,0002023501,PROVEEDORA FEDEX 995535050,PROVEEDORA FEDEX 995535050,,true,false,,8832436666391
8805178474501,0002023502,EAGLE TRAINING SPAIN SL,EAGLE TRAINING SPAIN SL,Product/Service Provider,true,false,Refer to Network,8832436600855
8805203312645,0002023503,ATLAS JET,ATLAS JET,Owner/Operator,true,false,Standard,8832602865687
8805203116037,0002023504,CITATION III LLC,CITATION III LLC,Owner/Operator,true,false,Standard,8832602734615
8805178736645,0002023505,JAJ 7,JAJ 7,Product/Service Provider,true,false,Refer to Network,8832436862999
8805179752453,0002023506,JOTTS LLC,JOTTS LLC,,true,false,,8832441909271
8805179850757,0002023507,VISTA AIRCRAFT MAINTENANCE BADEN,VISTA AIRCRAFT MAINTENANCE BADEN,Product/Service Provider,true,false,Standard,8832442040343
8805206425605,0002023508,JAR AIR LLC,JAR AIR LLC,,true,false,,8832626032663
8805205901317,0002023509,MJ AIR LLC,MJ AIR LLC,,true,false,,8832625377303
8805178277893,0002023510,LONG RANGE AVIATION CORP,LONG RANGE AVIATION CORP,Owner/Operator,true,false,Standard,8832436404247
8805202853893,0002023511,SWAGELOK CO,SWAGELOK CO,Owner/Operator,true,false,Standard,8832597032983
8805202984965,0002023512,SWAGELOK CO,SWAGELOK CO,,true,false,,8832597262359
8805203804165,0002023513,ANNE MARIE B SAUVE,ANNE MARIE B SAUVE,Owner/Operator,true,false,Standard,8832603357207
8805204426757,0002023514,IGNITEC LTD,IGNITEC LTD,Product/Service Provider,true,false,Refer to Network,8832607322135
8805178834949,0002023515,AIT WORLDWIDE LOGISTICS,AIT WORLDWIDE LOGISTICS,,true,false,,8832437026839
8805178245125,0002023516,BASE AEREA N 11,BASE AEREA N 11,,true,false,,8832436502551
8805179064325,0002023517,BEAUTY CENTRAL LLC,BEAUTY CENTRAL LLC,,true,false,,8832437125143
8805202919429,0002023518,WEST STAR AVIATION,WEST STAR AVIATION,,true,false,,8832597196823
8805203410949,0002023519,HEADROOM 0413 LLC,HEADROOM 0413 LLC,,true,false,,8832602963991
8805179162629,0002023520,NTS LABS LLC,NTS LABS LLC,,true,true,,8832436797463
8805178572805,0002023521,ARMATION INC,ARMATION INC,,true,true,,8832436371479
8805179621381,0002023522,JE DUNN CONSTRUCTION COMPANY,JE DUNN CONSTRUCTION COMPANY,,true,true,,8832441843735
8805179424773,0002023523,DIAMOND WEST CONSTRUCTION LLC,DIAMOND WEST CONSTRUCTION LLC,,true,true,,8832441548823
8805202690053,0002023524,WAREX spol s r o,WAREX spol s r o,,true,true,,8832596934679
8805179457541,0002023525,L D M  spol S R O,L D M  spol S R O,,true,true,,8832441483287
8805179785221,0002023526,MICROCHIP TECHNOLOGY IRELAND,MICROCHIP TECHNOLOGY IRELAND,,true,true,,8832441942039
8805203279877,0002023527,Volantis Advisory s r o,Volantis Advisory s r o,,true,true,,8832602898455
8805270421509,0002023528,Eagle Eye Innovations Limited,Eagle Eye Innovations Limited,,true,true,,8833068793879
8805301190661,0002023529,RC&M SERVICES LLC,RC&M SERVICES LLC,,true,true,,8833204289559
8805179260933,0002023530,CLEAN LEE LLC,CLEAN LEE LLC,Product/Service Provider,true,false,Refer to Network,8832441516055
8805179883525,0002023531,CLEAN LEE LLC,CLEAN LEE LLC,,true,false,,8832441974807
8805179654149,0002023532,CLEAN LEE LLC,CLEAN LEE LLC,,true,false,,8832441810967
8805179555845,0002023533,YBP AVIATION LLC,YBP AVIATION LLC,Owner/Operator,true,false,Standard,8832441712663
8805202624517,0002023534,SAFRAN LANDING SYSTEMS SERVICES,SAFRAN LANDING SYSTEMS SERVICES,Product/Service Provider,true,false,Refer to Network,8832596901911
8805179359237,0002023535,HELI ONE FEDEX 279070542,HELI ONE FEDEX 279070542,,true,false,,8832441352215
8805268586501,0002023536,AERO ONE AVIATION,AERO ONE AVIATION,,true,false,,8833055719447
8805268848645,0002023537,JAG LEASING,JAG LEASING,,true,false,,8833056112663
8805268226053,0002023538,MINISTRY OF INTERIOR FLUGPOLIZEI,MINISTRY OF INTERIOR FLUGPOLIZEI,Product/Service Provider,true,false,Refer to Network,8833055424535
8805268619269,0002023539,LUIS FERNANDO ASSESSORIA ESPORTIVA,LUIS FERNANDO ASSESSORIA ESPORTIVA,,true,false,,8833055916055
8805179719685,0002023540,SN 9184 LLC,SN 9184 LLC,,true,false,,8832441876503
8805203017733,0002023541,ATLAS PRECISION MANUFACTURING,ATLAS PRECISION MANUFACTURING,,true,false,,8832597295127
8805202657285,0002023542,SCINTILLA AG,SCINTILLA AG,,true,false,,8832596967447
8805202821125,0002023543,KRAFT GROUP,KRAFT GROUP,,true,false,,8832597098519
8805203050501,0002023544,SETNA IO FEDEX 352210544,SETNA IO FEDEX 352210544,,true,false,,8832597327895
8805179490309,0002023545,CHARTRIGHT AIR GROUP,CHARTRIGHT AIR GROUP,,true,false,,8832441417751
8805179588613,0002023546,DEREK STIMSON HOLDINGS LTD,DEREK STIMSON HOLDINGS LTD,,true,false,,8832441745431
8805179686917,0002023547,STANDARD FEDEX 640111666,STANDARD FEDEX 640111666,,true,false,,8832441778199
8805235523589,0002023548,OFD OSTFRIESISCHER FLUG DIENST GMBH,OFD OSTFRIESISCHER FLUG DIENST GMBH,Product/Service Provider,true,false,Refer to Network,8832707264535
8805269340165,0002023549,AGILITY AVIATION SERVICES INC,AGILITY AVIATION SERVICES INC,Product/Service Provider,true,false,Refer to Network,8833061191703
8805202722821,0002023550,SAFRAN LAN DHL 967097033,SAFRAN LAN DHL 967097033,,true,false,,8832597065751
8805203214341,0002023551,FLITEWATCH LTD,FLITEWATCH LTD,Owner/Operator,true,false,Standard,8832602800151
8805204459525,0002023552,FIXTY AVIOTECHNICS LTD,FIXTY AVIOTECHNICS LTD,Product/Service Provider,true,false,Refer to Network,8832607387671
8805206327301,0002023553,L&D AIR LLC,L&D AIR LLC,Owner/Operator,true,false,Standard,8832625967127
8805206032389,0002023554,LINEAR MOTION LLC,LINEAR MOTION LLC,Product/Service Provider,true,false,Refer to Network,8832625737751
8805202755589,0002023555,THE TIMKEN COMPANY,THE TIMKEN COMPANY,,true,true,,8832597131287
8805203607557,0002023556,RIGGING SERVICES DE MEXICO SA DE CV,RIGGING SERVICES DE MEXICO SA DE CV,,true,true,,8832603127831
8805203574789,0002023557,GALA UNIFORM SDN BHD,GALA UNIFORM SDN BHD,,true,true,,8832603193367
8805203902469,0002023558,Okresni hospodarska komora,Okresni hospodarska komora,,true,true,,8832607092759
8805204066309,0002023559,PREMIER WATER TECHNOLOGY,PREMIER WATER TECHNOLOGY,,true,true,,8832606797847
8805202788357,0002023560,DIAMOND BASEBALL HOLDINGS LLC,DIAMOND BASEBALL HOLDINGS LLC,,true,false,,8832597000215
8805202952197,0002023561,EMPIRE AVIATION,EMPIRE AVIATION,,true,false,,8832597164055
8805204656133,0002023562,KIMBEL MECHANICAL,KIMBEL MECHANICAL,,true,false,,8832616235031
8805204688901,0002023563,AZUL LINHAS AEREAS BRASILEIRAS,AZUL LINHAS AEREAS BRASILEIRAS,,true,false,,8832616267799
8805205016581,0002023564,VOLARE LTD PARTNERSHIP,VOLARE LTD PARTNERSHIP,,true,false,,8832616595479
8805203673093,0002023565,MMR CONSTRUCTORS INC,MMR CONSTRUCTORS INC,,true,false,,8832603258903
8805203247109,0002023566,SN234 LLC,SN234 LLC,,true,false,,8832602767383
8805203509253,0002023567,GBHP ASSOCIATES LLC,GBHP ASSOCIATES LLC,,true,false,,8832603095063
8805203181573,0002023568,SIKORSKY AIRCRAFT CORP,SIKORSKY AIRCRAFT CORP,,true,false,,8832602832919
8805208391685,0002023569,TRANSAFRICAN AIR LTD,TRANSAFRICAN AIR LTD,Product/Service Provider,true,false,Refer to Network,8832674725911
8805203443717,0002023570,G550 ADMINISTRACAO E PARTICIPACOES,G550 ADMINISTRACAO E PARTICIPACOES,Owner/Operator,true,false,Standard,8832603062295
8805203542021,0002023571,1995 HOLDINGS LLC,1995 HOLDINGS LLC,Owner/Operator,true,false,Standard,8832603160599
8805204951045,0002023572,SEVENTY NINTH AIR IOM LTD,SEVENTY NINTH AIR IOM LTD,Owner/Operator,true,false,Standard,8832616529943
8805205278725,0002023573,T&M AVIATION DOO,T&M AVIATION DOO,Product/Service Provider,true,false,Refer to Network,8832620724247
8805206753285,0002023574,VIMAAN AIRLINES PVT LTD,VIMAAN AIRLINES PVT LTD,Product/Service Provider,true,false,Refer to Network,8832663846935
8805203476485,0002023575,COLUMBIA ASSET TRUST CORP,COLUMBIA ASSET TRUST CORP,,true,false,,8832603029527
8805204131845,0002023576,LEACH INTL UPS 864583,LEACH INTL UPS 864583,,true,false,,8832606961687
8805204197381,0002023577,ALEUTIAN AIRWAYS,ALEUTIAN AIRWAYS,,true,false,,8832607158295
8805204033541,0002023578,ADVANTAGE FUTURE TECH CO,ADVANTAGE FUTURE TECH CO,,true,false,,8832606863383
8805204557829,0002023579,NAYLOR VIHAG 5317 AVIATION,NAYLOR VIHAG 5317 AVIATION,,true,false,,8832607453207
8805203378181,0002023580,MARRADE ENTERPRISE LLC FZ,MARRADE ENTERPRISE LLC FZ,Product/Service Provider,true,false,Refer to Network,8832602996759
8805203640325,0002023581,UNIT 19132 MINISTRY DEFENSE,UNIT 19132 MINISTRY DEFENSE,Product/Service Provider,true,false,Refer to Network,8832603226135
8805207638021,0002023582,GKN AEROSPACE,GKN AEROSPACE,,true,false,,8832664829975
8805207244805,0002023583,INMARSAT SOLUTIONS CANADA,INMARSAT SOLUTIONS CANADA,,true,false,,8832664338455
8805206687749,0002023584,DOI,DOI,,true,false,,8832663552023
8805204492293,0002023585,ALPHA MAGNETICS INC,ALPHA MAGNETICS INC,,true,true,,8832607289367
8805204262917,0002023586,CT CORETECHNOLOGIES INC,CT CORETECHNOLOGIES INC,,true,true,,8832606732311
8805203836933,0002023587,BIZON GROUP INC,BIZON GROUP INC,,true,true,,8832606830615
8805204623365,0002023588,OSCAR JONY GARCIA SANTIAGO,OSCAR JONY GARCIA SANTIAGO,,true,true,,8832616169495
8805204819973,0002023589,HEARINGLIFE CANADA LTD,HEARINGLIFE CANADA LTD,,true,true,,8832616398871
8805204000773,0002023590,NOTHERN JET,NOTHERN JET,,true,false,,8832606994455
8805204164613,0002023591,APMM SUBANG AIR STATION,APMM SUBANG AIR STATION,,true,false,,8832606765079
8805205573637,0002023592,CAROLINA GROUND SERVICE EQUIPMENT,CAROLINA GROUND SERVICE EQUIPMENT,Product/Service Provider,true,false,Refer to Network,8832621051927
8805205344261,0002023593,PILOT JOHN INTERNATIONAL,PILOT JOHN INTERNATIONAL,,true,false,,8832621019159
8805268389893,0002023594,AIR FRANCE INDUSTRIES,AIR FRANCE INDUSTRIES,,true,false,,8833055522839
8805204099077,0002023595,JAPAN MINISTRY OF DEFENSE,JAPAN MINISTRY OF DEFENSE,,true,false,,8832606928919
8805203935237,0002023596,CHAILEASE INTL FINANCIAL SERVICE,CHAILEASE INTL FINANCIAL SERVICE,,true,false,,8832607059991
8805204590597,0002023597,DUNCAN CTII 5642306326,DUNCAN CTII 5642306326,,true,false,,8832616202263
8805205704709,0002023598,KITRON AB UPS 8V5R62,KITRON AB UPS 8V5R62,,true,false,,8832621182999
8805208129541,0002023599,TIME AIR SRO,TIME AIR SRO,,true,false,,8832669515799
8805204525061,0002023600,ONTIC ENGINEERING & MANUFACTURING,ONTIC ENGINEERING & MANUFACTURING,Product/Service Provider,true,false,Standard,8832607354903
8805203968005,0002023601,ONTIC ENGI FEDEX 365381534,ONTIC ENGI FEDEX 365381534,,true,false,,8832607027223
8805207998469,0002023602,RTVH III LLC,RTVH III LLC,Owner/Operator,true,false,Standard,8832669417495
8805236768773,0002023603,MAC AIR LLC,MAC AIR LLC,Owner/Operator,true,false,Standard,8832713162775
8805300961285,0002023604,AMERICAN JET CENTER,AMERICAN JET CENTER,Product/Service Provider,true,false,Refer to Network,8833204125719
8805204361221,0002023605,PPG INDUSTRIES INC,PPG INDUSTRIES INC,,true,true,,8832607191063
8805205966853,0002023606,NHR TAXI AEREO LTDA,NHR TAXI AEREO LTDA,Commercial Airline,true,false,Standard,8832625541143
8805206622213,0002023607,MARINER AIR LLC,MARINER AIR LLC,,true,false,,8832663650327
8805207408645,0002023608,SUMMA TURIZM YATIRIMCILIGI AS,SUMMA TURIZM YATIRIMCILIGI AS,,true,false,,8832664502295
8805206917125,0002023609,NANJING SHENWU TECHNOLOGY CO LTD,NANJING SHENWU TECHNOLOGY CO LTD,,true,false,,8832664043543
8805204393989,0002023610,IGNITEC LT DHL 428063896,IGNITEC LT DHL 428063896,,true,false,,8832607420439
8805204852741,0002023611,NWA AVO LLC,NWA AVO LLC,Owner/Operator,true,false,Standard,8832616497175
8805205868549,0002023612,CSXH AVIATION TECHNOLOGY LIAONING,CSXH AVIATION TECHNOLOGY LIAONING,Product/Service Provider,true,false,Standard,8832625639447
8805206097925,0002023613,CSXH AVIAT FEDEX 200400696,CSXH AVIAT FEDEX 200400696,,true,false,,8832625672215
8805206065157,0002023614,HANGAR AEROSPACE LLC,HANGAR AEROSPACE LLC,Product/Service Provider,true,false,Refer to Network,8832625573911
8805203869701,0002023615,FORMULATRIX TRADING FZCO,FORMULATRIX TRADING FZCO,Owner/Operator,true,false,Standard,8832606896151
8805204885509,0002023616,SAHIN GRUP OTOMOTIV MAKINA METAL,SAHIN GRUP OTOMOTIV MAKINA METAL,Owner/Operator,true,false,Standard,8832616464407
8805207015429,0002023617,KGC INVESTMENTS LLC,KGC INVESTMENTS LLC,Product/Service Provider,true,false,Refer to Network,8832664076311
8805206491141,0002023618,KGC FEDEX 402120762,KGC FEDEX 402120762,,true,false,,8832663715863
8805236244485,0002023619,STRATOS AVIATION,STRATOS AVIATION,Product/Service Provider,true,false,Refer to Network,8832712671255
8805205049349,0002023620,LEONARDO HELIC FROSINONE REVIS,LEONARDO HELIC FROSINONE REVIS,,true,false,,8832616693783
8805204721669,0002023621,METREA STRATEGIC MOBILITY,METREA STRATEGIC MOBILITY,,true,false,,8832616300567
8805205082117,0002023622,GENERAL DEPOT NAVAL SUPPLIES,GENERAL DEPOT NAVAL SUPPLIES,,true,false,,8832616628247
8805205114885,0002023624,SHOTTENKIRK AUTOMATIVE GROUP,SHOTTENKIRK AUTOMATIVE GROUP,,true,false,,8832616661015
8805204983813,0002023625,JOHNSON CONTROLS INTL SP ZOO,JOHNSON CONTROLS INTL SP ZOO,,true,false,,8832616562711
8805205737477,0002023626,SOMA JETS INC,SOMA JETS INC,,true,false,,8832621215767
8805205311493,0002023627,SHANGHAI CHINA,SHANGHAI CHINA,,true,false,,8832620789783
8805236015109,0002023628,NETJETS SAN JOSE SERVICEABLE,NETJETS SAN JOSE SERVICEABLE,,true,false,,8832707756055
8805236375557,0002023629,ELIOJET AS,ELIOJET AS,Owner/Operator,true,false,Standard,8832712736791
8805205147653,0002023630,JMOD,JMOD,,true,false,,8832620888087
8805208915973,0002023631,MOUNTAIN AVIATION,MOUNTAIN AVIATION,,true,false,,8832675282967
8805208686597,0002023632,PLEXUS AVIATION LLC,PLEXUS AVIATION LLC,,true,false,,8832675086359
8805208948741,0002023633,IGO,IGO,,true,false,,8832675381271
8805208358917,0002023634,SOLAIRUS AVIATION N415B,SOLAIRUS AVIATION N415B,,true,false,,8832674824215
8805205409797,0002023635,QUALITY SOURCING INC,QUALITY SOURCING INC,Product/Service Provider,true,false,Refer to Network,8832620953623
8805208981509,0002023636,DIRISI,DIRISI,Product/Service Provider,true,true,Refer to Network,8832675250199
8805235490821,0002023637,ANDICOAUDI SA,ANDICOAUDI SA,Product/Service Provider,true,false,Refer to Network,8832707395607
8805269602309,0002023638,SOUTH ELECTRONICS LLC,SOUTH ELECTRONICS LLC,Product/Service Provider,true,false,Refer to Network,8833067909143
8805269897221,0002023639,SOUTH ELEC UPS 7V997V,SOUTH ELEC UPS 7V997V,,true,false,,8833068302359
8805205180421,0002023640,NATIONWIDE SHELVING AND AUTOMATED,NATIONWIDE SHELVING AND AUTOMATED,,true,true,,8832620822551
8805205606405,0002023641,RH SYSTEMS LLC,RH SYSTEMS LLC,,true,true,,8832621117463
8805205213189,0002023642,TECHNICOIL LLC,TECHNICOIL LLC,,true,true,,8832620691479
8805205540869,0002023643,VITREK LLC,VITREK LLC,,true,true,,8832620757015
8805205508101,0002023644,Schwer Fittings s r o,Schwer Fittings s r o,,true,true,,8832621084695
8805205475333,0002023645,W4QU USA ABERDEEN TEST CTR,W4QU USA ABERDEEN TEST CTR,,true,false,,8832620986391
8805205245957,0002023647,VENTURE JETS,VENTURE JETS,,true,false,,8832620855319
8805205442565,0002023648,COX COX FILO CAMEL & WILSON LLC,COX COX FILO CAMEL & WILSON LLC,,true,false,,8832620920855
8805206884357,0002023649,SKYTECH INC,SKYTECH INC,,true,false,,8832663945239
8805205671941,0002023650,MCKINNON LOGISTICS LLC,MCKINNON LOGISTICS LLC,Product/Service Provider,true,false,Refer to Network,8832621248535
8805206556677,0002023651,EZ AVIATION ADVISORY & CONSULTANT,EZ AVIATION ADVISORY & CONSULTANT,Product/Service Provider,true,false,Refer to Network,8832663748631
8805206982661,0002023652,EZ AVIATIO UPS 49R197,EZ AVIATIO UPS 49R197,,true,false,,8832663912471
8805207834629,0002023653,TRANSATLANTIC AIR LEASING LLC,TRANSATLANTIC AIR LEASING LLC,Owner/Operator,true,false,Standard,8832669122583
8805236080645,0002023654,TRANSPAC CO LTD,TRANSPAC CO LTD,Owner/Operator,true,false,Standard,8832712474647
8805205803013,0002023655,DORMAKABA FRANCE SAS,DORMAKABA FRANCE SAS,,true,true,,8832625704983
8805206196229,0002023656,Wurth Elektronik eiSos Czech s r o,Wurth Elektronik eiSos Czech s r o,,true,true,,8832625901591
8805206392837,0002023657,Tucsen Photonics UK Ltd,Tucsen Photonics UK Ltd,,true,true,,8832625934359
8805205770245,0002023658,ANDOR TECH INC,ANDOR TECH INC,,true,true,,8832625410071
8805206949893,0002023659,Therm Omega Tech Inc,Therm Omega Tech Inc,,true,true,,8832664141847
8805206130693,0002023660,MCCARRAN INTL LAS VEGAS NV,MCCARRAN INTL LAS VEGAS NV,,true,false,,8832625770519
8805206294533,0002023661,MTU FEDEX 733561351,MTU FEDEX 733561351,,true,false,,8832625868823
8805206818821,0002023662,ASIA PACIFIC AIRCRAFT STORAGE-APAS,ASIA PACIFIC AIRCRAFT STORAGE-APAS,,true,false,,8832664207383
8805270290437,0002023663,KILLICK AEROSPACE,KILLICK AEROSPACE,Distributor,true,false,Superior,8833068662807
8805301387269,0002023664,BOMBARDIER WICHITA SERVICE CTR,BOMBARDIER WICHITA SERVICE CTR,,true,false,,8833204715543
8805205934085,0002023665,SHELTAIR,SHELTAIR,,true,false,,8832625475607
8805206228997,0002023666,SINO JET BEIJING CO LTD,SINO JET BEIJING CO LTD,,true,false,,8832625442839
8805205835781,0002023667,CS ENERGIA SA,CS ENERGIA SA,,true,false,,8832625508375
8805206360069,0002023668,HAMILTON SUNDSTRAND CORP,HAMILTON SUNDSTRAND CORP,,true,false,,8832625999895
8805208588293,0002023669,UNITED AERO GROUP,UNITED AERO GROUP,,true,false,,8832674988055
8805205999621,0002023670,"HANGAR AEROSPACE, LLC","HANGAR AEROSPACE, LLC",,true,false,,8832625606679
8805206589445,0002023671,CAFA TX INVESTMENTS LLC,CAFA TX INVESTMENTS LLC,Owner/Operator,true,false,Standard,8832663879703
8805268291589,0002023672,UNION FLIGHT SUPPORT,UNION FLIGHT SUPPORT,Owner/Operator,true,false,Standard,8833055588375
8805268258821,0002023673,UNION FLIGHT SUPPORT,UNION FLIGHT SUPPORT,,true,false,,8833055457303
8805270093829,0002023674,SHAMBRE CONSULTANTS LTD,SHAMBRE CONSULTANTS LTD,Owner/Operator,true,false,Standard,8833067876375
8805207441413,0002023675,STAutomation s r o,STAutomation s r o,,true,true,,8832664633367
8805207736325,0002023676,HPG LP,HPG LP,,true,true,,8832664731671
8805207277573,0002023677,QUICKSILVER EXPRESS COURIER INC,QUICKSILVER EXPRESS COURIER INC,,true,true,,8832664371223
8805207146501,0002023678,MORIN INSULATION & ROOFING LTD,MORIN INSULATION & ROOFING LTD,,true,true,,8832664174615
8805207375877,0002023679,7-SIGMA INCORPORATED,7-SIGMA INCORPORATED,,true,true,,8832664469527
8805207113733,0002023680,NAVSUP FLTLOGCEN,NAVSUP FLTLOGCEN,,true,false,,8832664272919
8805207605253,0002023682,EV CARGO,EV CARGO,,true,false,,8832664797207
8805207506949,0002023683,FRANK FORD SMITH JR,FRANK FORD SMITH JR,,true,false,,8832664567831
8805207080965,0002023684,DUNCAN CTII 3136712124,DUNCAN CTII 3136712124,,true,false,,8832664010775
8805207539717,0002023685,GUATEMALA AIR FORCE,GUATEMALA AIR FORCE,,true,false,,8832664666135
8805206720517,0002023686,BIG CHARTER PVT LTD,BIG CHARTER PVT LTD,,true,false,,8832663683095
8805207048197,0002023687,TRIWO AIRPORT SERVICES GMBH,TRIWO AIRPORT SERVICES GMBH,,true,false,,8832664109079
8805206458373,0002023688,JSSI DHL 967285836,JSSI DHL 967285836,,true,false,,8832663781399
8805207703557,0002023689,PIE HIGH LLC,PIE HIGH LLC,,true,false,,8832664698903
8805207179269,0002023690,PICKERING AVIATION INC,PICKERING AVIATION INC,Product/Service Provider,true,false,Refer to Network,8832664240151
8805269831685,0002023691,CRYSTAL MOTORSPORTS LLC,CRYSTAL MOTORSPORTS LLC,Product/Service Provider,true,false,Refer to Network,8833068236823
8805269733381,0002023692,CRYSTAL MOTORSPORTS,CRYSTAL MOTORSPORTS,,true,false,,8833068204055
8805269929989,0002023693,CRYSTAL UPS 55AR56,CRYSTAL UPS 55AR56,,true,false,,8833068335127
8805270388741,0002023694,CHAPEAU HOLDING LTD,CHAPEAU HOLDING LTD,Owner/Operator,true,false,Standard,8833068728343
8805206851589,0002023695,STANDARD DHL 957405477,STANDARD DHL 957405477,,true,false,,8832663978007
8805207670789,0002023696,ATLANTIC AVIATION,ATLANTIC AVIATION,,true,false,,8832664764439
8805206786053,0002023697,EXECUTIVE LOGISTICS LLC,EXECUTIVE LOGISTICS LLC,,true,false,,8832663584791
8805206523909,0002023698,EXECUTIVE LOGISTICS INC,EXECUTIVE LOGISTICS INC,,true,false,,8832663617559
8805207343109,0002023699,VICTOR ROMEO AVIATION,VICTOR ROMEO AVIATION,,true,false,,8832664403991
8805206654981,0002023700,DUBLIN DHL 309765428,DUBLIN DHL 309765428,,true,false,,8832663814167
8805207310341,0002023701,ARGUS CONSULTANCY FZE,ARGUS CONSULTANCY FZE,,true,false,,8832664436759
8805207212037,0002023702,JMOD,JMOD,,true,false,,8832664305687
8805236047877,0002023704,KUWINDA AIR LLC,KUWINDA AIR LLC,,true,false,,8832712572951
8805207572485,0002023705,TRACT CAPITAL MANGEMENT LP,TRACT CAPITAL MANGEMENT LP,,true,false,,8832664600599
8805207474181,0002023706,TRACT CAPITAL MANAGEMENT LP,TRACT CAPITAL MANAGEMENT LP,Owner/Operator,true,false,Standard,8832664535063
8805207769093,0002023707,EVANS CONSOLES INC,EVANS CONSOLES INC,,true,false,,8832669188119
8805235556357,0002023708,EPCOR BV,EPCOR BV,,true,false,,8832707362839
8805235982341,0002023709,EPCOR BV,EPCOR BV,,true,false,,8832707657751
8805207801861,0002023710,SAFRAN AIRCRAFT ENGINE SERVICES,SAFRAN AIRCRAFT ENGINE SERVICES,Parent,true,false,Superior,8832669319191
8805208227845,0002023711,SAFRAN DHL 531732351,SAFRAN DHL 531732351,,true,false,,8832669581335
8805236211717,0002023712,PGA TOUR INC,PGA TOUR INC,Owner/Operator,true,false,Refer to Network,8832712540183
8805236310021,0002023713,TOUR AIR LLC,TOUR AIR LLC,,true,false,,8832712802327
8805269110789,0002023714,STERN MALTA LTD,STERN MALTA LTD,Owner/Operator,true,false,Standard,8833060995095
8805207965701,0002023715,SUNDT AIR DHL 963195926,SUNDT AIR DHL 963195926,,true,false,,8832669483031
8805207900165,0002023716,SHIZUOKA FIRE FIGHTING DISATER,SHIZUOKA FIRE FIGHTING DISATER,,true,false,,8832669286423
8805208260613,0002023717,FORWARDEDGE ASIC LLC,FORWARDEDGE ASIC LLC,,true,false,,8832669155351
8805208326149,0002023718,RICH AVIATION INC,RICH AVIATION INC,,true,false,,8832669351959
8805268488197,0002023719,HAMILTON FEDEX 806856622,HAMILTON FEDEX 806856622,,true,false,,8833055784983
